lsoa code (2011),lsoa code (2021),IMD rank,IMD dec,income,employment,EST,health and disability,crime,barriers to housing and services,living environment
E01027914,E01027914,"31,630",10,10,9,8,9,8,9,9
E01027915,E01027915,"18,330",6,6,5,3,6,6,9,9
E01027916,E01027916,"15,087",5,4,4,3,4,8,10,9
E01027917,E01034976,"30,031",10,8,8,7,8,10,7,10
E01027918,E01027918,"14,618",5,5,4,2,4,9,10,3
E01027919,E01027919,"24,874",8,9,8,5,7,10,10,2
E01027920,E01027920,"26,873",9,8,7,5,7,10,9,7
E01027921,E01027921,"22,611",7,5,6,6,6,10,9,6
E01027922,E01027922,"28,590",9,10,10,8,10,9,3,5
E01027923,E01027923,"16,822",6,7,6,6,8,6,1,5
E01027924,E01027924,"23,417",8,9,7,8,10,9,2,5
E01027925,E01027925,"19,384",6,6,6,5,5,5,8,7
E01027926,E01027926,"17,713",6,6,4,3,5,8,8,7
E01027927,E01027927,"8,135",3,3,2,2,2,4,8,9
E01027928,E01027928,"11,262",4,4,4,3,4,3,9,3
E01027929,E01033783,"13,824",5,4,5,5,4,2,5,9
E01027930,E01027930,"2,357",1,1,1,1,2,1,7,9
E01027931,E01033781,"9,526",3,3,3,3,3,2,4,9
E01027932,E01027932,"14,142",5,4,4,3,6,3,9,6
E01027933,E01027933,"10,324",4,4,4,3,3,2,10,4
E01027934,E01027934,"28,442",9,8,9,7,6,8,7,9
E01027935,E01027935,"11,460",4,4,4,3,3,5,3,7
E01027936,E01027936,"29,075",9,9,7,7,6,10,10,10
E01027937,E01027937,"5,538",2,2,2,2,3,3,7,5
E01027938,E01027938,"28,026",9,9,8,6,7,10,5,9
E01027939,E01027939,"2,416",1,1,1,1,2,5,4,8
E01027940,E01027940,"24,896",8,8,8,4,6,9,9,9
E01027941,E01027941,"8,961",3,4,2,3,3,5,3,9
E01027942,E01027942,"4,242",2,2,1,1,2,6,3,8
E01027943,E01027943,"13,927",5,5,5,2,5,6,7,5
E01027944,E01027944,"26,394",9,8,7,5,6,9,10,9
E01027945,E01027945,"12,817",4,4,3,3,3,5,10,7
E01027946,E01027946,"17,085",6,5,5,2,5,9,8,10
E01027947,E01027947,"16,960",6,5,5,5,4,7,4,9
E01027948,E01027948,"14,479",5,5,4,6,3,3,6,9
E01027949,E01027949,"14,061",5,5,5,3,4,3,10,5
E01027950,E01027950,"12,923",4,5,3,3,4,6,6,8
E01027951,E01027951,985,1,1,1,1,2,1,5,10
E01027952,E01027952,"2,788",1,1,1,1,2,1,7,6
E01027953,E01027953,"11,713",4,5,3,4,4,1,9,9
E01027954,E01027954,"6,548",2,3,2,2,2,4,5,6
E01027955,E01027955,"5,624",2,2,2,2,2,4,10,6
E01027956,E01027956,"2,605",1,1,1,1,2,3,5,9
E01027957,E01027957,"10,673",4,3,3,3,4,5,4,8
E01027958,E01027958,"4,327",2,2,2,1,1,5,8,9
E01027959,E01027959,"25,307",8,9,8,8,6,6,3,9
E01027960,E01027960,"10,729",4,3,2,4,3,5,7,8
E01027961,E01027961,"22,516",7,7,7,4,6,6,8,8
E01027962,E01027962,"17,076",6,5,5,3,4,8,8,8
E01027963,E01027963,"10,709",4,3,3,2,2,5,9,10
E01027964,E01027964,"4,613",2,3,1,1,1,5,4,8
E01027965,E01027965,"1,331",1,1,1,1,1,1,7,6
E01027966,E01027966,"1,925",1,1,1,1,1,3,6,9
E01027967,E01027967,"6,859",3,3,3,2,2,2,9,4
E01027968,E01027968,"1,855",1,1,1,2,1,2,6,5
E01027969,E01027969,"9,225",3,3,3,2,3,5,9,6
E01027970,E01027970,"15,750",5,6,5,4,4,3,8,7
E01027971,E01027971,"16,499",6,7,4,5,3,6,3,9
E01027972,E01027972,"15,754",5,5,5,3,6,4,6,8
E01027973,E01027973,"24,533",8,9,7,8,6,10,2,8
E01027974,E01027974,438,1,1,1,1,1,3,7,8
E01027975,E01027975,"12,482",4,4,4,3,3,5,9,7
E01027976,E01027976,"3,121",1,2,1,1,1,2,8,6
E01027977,E01027977,"5,598",2,3,2,2,2,1,8,6
E01027978,E01027978,"1,941",1,1,1,1,1,1,8,4
E01027979,E01027979,"17,088",6,6,4,4,4,4,9,9
E01027980,E01027980,"3,088",1,2,1,1,1,3,4,9
E01027981,E01027981,"11,936",4,5,4,5,4,3,2,5
E01027982,E01027982,"11,595",4,4,3,4,2,6,8,7
E01027983,E01027983,"5,069",2,2,2,1,2,3,8,4
E01027984,E01027984,"20,227",7,6,6,6,5,6,6,8
E01027985,E01027985,"9,497",3,4,3,3,2,5,4,7
E01027986,E01027986,"4,112",2,2,1,1,1,3,7,6
E01027987,E01027987,"7,428",3,3,3,1,3,3,6,8
E01027988,E01027988,"17,415",6,6,5,3,4,6,9,8
E01027989,E01027989,"14,885",5,5,3,5,3,6,7,9
E01027990,E01027990,"21,985",7,7,5,5,5,9,9,8
E01027991,E01027991,"10,159",4,4,2,2,2,8,9,8
E01027992,E01027992,"31,002",10,10,9,8,9,8,7,10
E01027993,E01027993,"22,414",7,8,6,5,5,5,8,9
E01027994,E01027994,"19,230",6,6,5,4,5,8,7,10
E01027995,E01027995,"22,016",7,7,5,5,4,9,10,9
E01027996,E01027996,"10,289",4,3,3,2,3,5,8,10
E01027997,E01027997,"18,675",6,7,5,4,6,7,5,7
E01027998,E01027998,"13,988",5,5,4,3,3,7,10,7
E01027999,E01027999,"20,986",7,7,6,6,7,8,3,6
E01028000,E01028000,"22,360",7,8,8,7,6,3,4,7
E01028001,E01028001,"1,262",1,1,1,1,1,2,7,10
E01028002,E01028002,"15,204",5,5,3,6,3,6,8,9
E01028003,E01028003,"18,310",6,5,5,6,4,5,8,9
E01028004,E01028004,"23,601",8,9,6,6,5,6,10,5
E01028005,E01028005,"21,177",7,7,6,8,7,7,3,4
E01028006,E01028006,"18,276",6,9,9,6,7,4,1,4
E01028007,E01028007,"22,124",7,8,8,9,5,9,4,2
E01028008,E01028008,"3,700",2,2,1,1,2,7,4,9
E01028009,E01028009,"26,431",9,9,6,7,7,9,6,10
E01028010,E01028010,"25,915",8,9,7,8,6,9,5,8
E01028011,E01028011,"5,822",2,2,2,2,2,2,7,7
E01028012,E01028012,"14,742",5,5,4,4,4,7,7,4
E01028013,E01028013,"19,406",6,5,6,4,5,7,10,8
E01028014,E01028014,"6,688",3,3,2,2,2,6,7,10
E01028015,E01028015,"20,148",7,6,5,4,5,9,9,10
E01028016,E01028016,"14,312",5,5,4,2,3,7,8,9
E01028017,E01028017,"10,139",4,4,3,2,3,5,5,8
E01028018,E01028018,"23,233",8,7,8,6,5,5,5,9
E01028019,E01028019,"6,891",3,2,2,2,2,4,8,8
E01028020,E01028020,"9,380",3,4,3,3,3,2,7,2
E01028021,E01028021,"22,017",7,8,7,7,6,4,5,6
E01028022,E01028022,"14,469",5,4,4,4,4,7,6,7
E01028023,E01028023,"20,998",7,7,7,9,7,6,3,3
E01028024,E01028024,"14,322",5,5,4,4,4,3,7,9
E01028025,E01028025,"8,165",3,3,3,2,2,3,7,6
E01028026,E01028026,"4,830",2,2,2,2,2,2,5,9
E01028027,E01028027,"5,626",2,3,2,1,2,1,8,9
E01028028,E01028028,"8,276",3,3,3,2,4,4,3,9
E01028029,E01028029,"4,671",2,2,2,1,1,2,9,9
E01028030,E01028030,"9,159",3,4,3,2,2,6,9,7
E01028031,E01028031,"14,229",5,5,3,4,3,9,7,7
E01028032,E01028032,"24,194",8,8,7,7,7,9,3,8
E01028033,E01028033,"6,428",2,5,1,5,3,8,1,2
E01028034,E01028034,"18,179",6,6,5,5,6,6,3,7
E01028035,E01028035,"25,959",8,8,8,7,7,10,7,4
E01028036,E01028036,"11,760",4,7,6,4,3,2,1,5
E01028037,E01028037,"18,914",6,8,6,7,6,8,3,3
E01028038,E01028038,"10,903",4,4,3,3,4,8,9,4
E01028039,E01028039,"15,362",5,7,7,7,4,8,1,3
E01028040,E01033769,"6,631",3,4,4,3,3,2,1,2
E01028041,E01033769,"9,841",3,6,4,5,2,4,2,1
E01028042,E01028042,"15,856",5,6,4,4,4,4,9,8
E01028043,E01028043,"18,111",6,7,5,3,5,4,9,9
E01028044,E01028044,"4,182",2,2,1,1,1,7,6,10
E01028045,E01028045,"10,689",4,4,3,3,3,7,9,6
E01028046,E01028046,"18,237",6,6,5,5,5,5,10,4
E01028047,E01028047,"27,138",9,10,9,8,4,8,4,10
E01028048,E01028048,"21,312",7,7,6,6,4,9,5,10
E01028049,E01028049,"11,940",4,4,4,4,2,5,5,8
E01028050,E01028050,"19,354",6,7,6,6,4,6,6,5
E01028051,E01028051,"18,164",6,6,4,5,3,8,7,10
E01028052,E01028052,"26,101",8,9,6,7,5,8,9,10
E01028053,E01028053,"5,455",2,2,1,2,1,5,7,10
E01028054,E01028054,"28,293",9,10,9,8,5,6,7,8
E01028055,E01028055,"3,034",1,2,1,2,1,3,8,6
E01028056,E01028056,"9,518",3,3,3,2,3,4,8,6
E01028057,E01028057,"4,358",2,2,2,2,2,1,7,2
E01028058,E01028058,"24,639",8,9,7,8,5,10,4,10
E01028059,E01028059,"28,759",9,9,9,8,7,9,3,10
E01028060,E01028060,"23,925",8,9,5,8,6,6,7,9
E01028061,E01028061,"25,726",8,9,8,6,6,5,6,10
E01028062,E01028062,"7,504",3,3,2,3,2,2,9,5
E01028063,E01028063,"27,888",9,10,8,8,6,8,5,10
E01028064,E01028064,"8,121",3,3,2,1,2,7,5,7
E01028065,E01028065,"1,220",1,1,1,1,1,1,7,6
E01028066,E01028066,"1,598",1,1,1,1,1,3,6,5
E01028067,E01028067,"5,910",2,2,2,1,2,3,9,9
E01028068,E01028068,"1,816",1,2,1,1,1,1,7,4
E01028069,E01028069,"27,899",9,9,9,7,8,10,5,6
E01028070,E01028070,"28,736",9,9,9,10,8,7,5,7
E01028073,E01028073,"15,007",5,4,6,8,3,4,10,3
E01028074,E01028074,"17,816",6,4,6,4,4,10,7,5
E01028075,E01028075,"20,867",7,6,7,5,6,7,10,4
E01028076,E01028076,"15,297",5,4,3,7,5,7,4,8
E01028077,E01028077,"11,387",4,3,3,3,4,6,10,6
E01028078,E01028078,"17,126",6,4,5,3,8,6,10,6
E01028079,E01028079,"25,616",8,7,8,10,8,6,9,3
E01028080,E01028080,"19,977",7,6,6,6,7,9,9,2
E01028081,E01028081,"14,447",5,5,4,3,6,8,8,3
E01028082,E01028082,"27,921",9,9,9,5,8,10,8,4
E01028083,E01028083,"10,311",4,3,2,2,5,9,8,4
E01028084,E01028084,"31,453",10,9,9,10,10,9,9,5
E01028085,E01028085,"21,871",7,8,6,10,6,6,9,2
E01028086,E01028086,"20,206",7,6,7,10,6,9,10,1
E01028087,E01028087,"30,718",10,10,10,10,10,3,9,8
E01028088,E01028088,"29,856",10,9,8,10,9,8,6,8
E01028089,E01028089,"32,170",10,10,9,10,9,8,8,8
E01028090,E01028090,"24,249",8,6,6,9,8,5,10,6
E01028091,E01028091,"30,669",10,10,9,10,9,6,7,8
E01028092,E01028092,"14,332",5,4,3,4,6,8,5,7
E01028093,E01028093,"24,587",8,9,5,8,6,8,6,9
E01028094,E01028094,"27,214",9,7,7,9,7,9,10,7
E01028095,E01028095,"28,283",9,8,6,9,9,8,10,7
E01028096,E01028096,"24,345",8,7,6,8,6,9,9,6
E01028097,E01028097,"30,987",10,10,8,8,9,9,9,8
E01028098,E01028098,"11,497",4,4,3,3,4,5,6,8
E01028099,E01028099,"28,005",9,7,9,7,7,10,7,7
E01028100,E01028100,"20,175",7,5,5,5,7,6,10,7
E01028101,E01028101,"5,310",2,1,1,2,3,5,10,6
E01028102,E01028102,"16,367",5,5,4,5,4,5,10,4
E01028103,E01028103,"8,775",3,3,2,3,4,4,8,8
E01028104,E01028104,"26,926",9,8,7,7,8,7,8,7
E01028105,E01028105,"19,085",6,6,5,4,6,6,10,6
E01028106,E01028106,"21,969",7,6,7,5,7,5,10,5
E01028107,E01028107,"22,108",7,7,5,6,7,6,7,9
E01028108,E01028108,"18,158",6,6,5,3,5,8,9,7
E01028109,E01028109,"18,704",6,5,4,4,8,6,10,6
E01028110,E01028110,"3,595",2,1,1,1,2,3,10,7
E01028111,E01028111,"10,837",4,3,2,3,5,5,9,8
E01028112,E01028112,"3,973",2,2,1,3,2,1,10,6
E01028113,E01028113,"4,475",2,2,1,1,2,2,10,8
E01028114,E01028114,"12,227",4,4,4,4,2,6,10,5
E01028115,E01028115,"26,797",9,8,7,5,7,7,10,9
E01028116,E01028116,"24,719",8,7,6,5,7,8,10,7
E01028117,E01028117,"28,444",9,8,8,7,7,9,8,9
E01028118,E01028118,"25,568",8,8,6,7,7,8,7,8
E01028119,E01028119,"26,428",9,9,8,8,9,3,5,8
E01028120,E01028120,"29,247",9,9,9,8,8,8,6,8
E01028121,E01028121,"28,092",9,8,8,9,8,6,6,9
E01028122,E01028122,"11,807",4,3,3,5,4,6,7,6
E01028123,E01028123,"29,293",9,9,9,9,9,8,4,8
E01028124,E01028124,"22,910",7,7,5,7,8,6,8,7
E01028125,E01028125,"18,236",6,6,6,4,7,2,10,5
E01028126,E01028126,"16,563",6,6,6,3,7,4,10,3
E01028127,E01028127,"6,740",3,2,2,2,4,4,10,7
E01028128,E01028128,"31,741",10,10,8,9,9,9,10,8
E01028129,E01028129,"13,840",5,4,3,5,4,4,10,7
E01028130,E01028130,"11,249",4,3,3,3,4,4,10,6
E01028131,E01028131,"21,353",7,7,6,5,6,5,10,5
E01028132,E01028132,"13,158",5,4,4,3,5,4,9,6
E01028133,E01028133,"12,029",4,4,4,4,5,4,10,2
E01028134,E01028134,"14,654",5,5,6,4,6,3,10,2
E01028135,E01028135,"31,940",10,10,10,9,10,8,7,9
E01028136,E01028136,"32,182",10,10,10,8,9,9,10,8
E01028137,E01028137,"32,653",10,10,10,10,10,10,9,9
E01028138,E01028138,"27,458",9,7,8,9,7,7,10,5
E01028139,E01028139,"32,353",10,10,9,9,9,8,10,8
E01028142,E01028142,"18,547",6,5,6,5,6,6,3,9
E01028143,E01028143,"12,153",4,3,3,4,4,6,5,8
E01028144,E01028144,"13,896",5,5,4,4,5,5,7,4
E01028146,E01028146,"25,356",8,8,6,7,7,8,5,9
E01028147,E01028147,"6,865",3,2,1,3,4,6,5,8
E01028148,E01028148,"30,766",10,10,8,9,9,8,6,9
E01028149,E01028149,"30,219",10,8,8,8,9,9,10,8
E01028150,E01028150,"25,577",8,8,6,5,8,9,9,10
E01028151,E01028151,"30,318",10,9,8,8,7,9,10,9
E01028152,E01028152,"17,921",6,6,5,5,7,4,4,7
E01028153,E01028153,"8,538",3,3,2,2,3,5,9,9
E01028154,E01028154,"21,017",7,7,5,3,6,9,9,9
E01028155,E01028155,"15,248",5,4,3,4,6,5,9,7
E01028156,E01028156,"19,748",7,5,5,6,7,8,5,7
E01028157,E01028157,"21,601",7,6,5,6,6,9,9,8
E01028158,E01028158,"11,450",4,3,2,5,4,5,8,7
E01028159,E01028159,"15,506",5,4,4,4,5,7,9,8
E01028160,E01028160,"18,631",6,6,6,4,7,6,10,3
E01028161,E01028161,"15,669",5,4,5,3,5,6,9,6
E01028162,E01028162,"15,450",5,4,4,4,5,7,8,5
E01028163,E01028163,"22,470",7,6,6,6,7,6,10,6
E01028164,E01028164,"16,204",5,5,4,2,8,8,8,7
E01028165,E01028165,"11,675",4,3,3,5,4,4,8,4
E01028166,E01028166,"9,596",3,3,3,2,5,5,7,7
E01028167,E01028167,"9,926",4,3,3,2,5,4,9,5
E01028168,E01028168,"22,710",7,7,5,6,8,9,4,8
E01028169,E01028169,"29,638",10,9,8,8,9,7,7,9
E01028170,E01028170,"24,559",8,7,8,7,6,7,9,5
E01028171,E01028171,"16,490",6,5,4,4,5,7,9,5
E01028172,E01028172,"24,573",8,7,7,7,8,5,6,9
E01028173,E01028173,"1,427",1,1,1,1,1,5,6,8
E01028174,E01028174,"10,791",4,3,3,3,3,5,8,8
E01028175,E01028175,"18,813",6,6,4,6,5,6,10,6
E01028176,E01028176,"24,994",8,7,6,8,7,7,8,7
E01028177,E01028177,"27,583",9,7,7,9,8,9,7,8
E01028178,E01028178,"26,836",9,9,8,8,9,9,3,8
E01028179,E01028179,"25,140",8,7,6,7,8,9,6,8
E01028180,E01028180,"26,990",9,9,7,6,8,8,6,9
E01028181,E01028181,"29,142",9,8,8,7,9,8,9,8
E01028182,E01028182,"21,669",7,6,6,6,7,9,5,8
E01028183,E01028183,"19,866",7,6,4,6,6,8,9,8
E01028184,E01028184,"23,682",8,7,7,8,7,6,3,8
E01028185,E01028185,"9,061",3,3,3,3,3,5,10,4
E01028186,E01028186,"5,302",2,2,2,2,3,4,9,3
E01028187,E01028187,"7,577",3,2,3,2,4,7,9,4
E01028188,E01028188,"18,392",6,5,6,3,6,6,7,7
E01028189,E01028189,"14,411",5,4,5,4,7,6,3,5
E01028190,E01028190,"26,046",8,7,7,5,9,8,10,7
E01028191,E01028191,"17,824",6,4,4,4,7,8,10,5
E01028192,E01028192,"9,867",4,3,2,2,4,6,8,8
E01028193,E01028193,"21,301",7,7,4,6,7,6,9,7
E01028194,E01028194,"24,350",8,7,6,9,6,7,10,5
E01028195,E01028195,"27,383",9,8,6,8,9,9,10,7
E01028196,E01028196,"30,007",10,8,8,9,9,7,10,7
E01028197,E01028197,"27,584",9,7,8,7,7,9,10,7
E01028198,E01028198,"31,187",10,10,9,9,8,10,6,10
E01028199,E01028199,"32,123",10,10,9,10,9,9,5,10
E01028200,E01028200,"27,561",9,8,8,10,9,7,4,8
E01028201,E01028201,"32,349",10,10,9,10,8,10,7,10
E01028202,E01028202,"18,549",6,5,4,4,6,9,8,7
E01028203,E01028203,"22,803",7,7,6,4,7,9,7,7
E01028204,E01028204,"24,999",8,7,6,6,7,8,10,8
E01028205,E01028205,"19,469",6,5,5,6,7,7,4,9
E01028206,E01028206,"26,661",9,7,7,6,7,7,10,8
E01028207,E01028207,"23,463",8,7,5,7,8,6,7,9
E01028208,E01028208,"12,820",4,3,3,5,4,6,9,7
E01028209,E01028209,"8,471",3,3,3,2,3,4,9,6
E01028210,E01028210,"9,098",3,3,2,4,2,5,8,6
E01028211,E01028211,"12,314",4,4,3,5,4,6,7,7
E01028212,E01028212,"9,676",3,3,3,2,3,7,6,6
E01028213,E01028213,"29,340",9,9,8,9,9,10,6,6
E01028214,E01028214,"28,719",9,8,7,9,9,9,10,7
E01028215,E01028215,"31,388",10,9,9,10,9,8,8,7
E01028216,E01028216,"32,321",10,10,9,10,9,10,9,7
E01028217,E01028217,"25,491",8,8,7,10,5,8,7,6
E01028218,E01028218,"32,130",10,10,9,9,9,10,9,8
E01028219,E01028219,"27,911",9,9,8,8,5,7,9,9
E01028220,E01028220,"18,400",6,7,5,7,4,6,7,4
E01028222,E01028222,"30,448",10,10,10,10,7,9,4,9
E01028223,E01028223,"8,176",3,3,3,2,1,6,9,7
E01028224,E01028224,"7,163",3,3,1,2,3,5,5,9
E01028225,E01028225,"8,790",3,4,2,2,2,6,6,9
E01028226,E01028226,"3,137",1,1,1,2,1,3,9,5
E01028227,E01028227,"4,469",2,2,2,1,1,3,9,5
E01028228,E01028228,"11,228",4,4,4,2,3,3,7,8
E01028229,E01028229,"7,981",3,3,2,3,2,4,6,8
E01028230,E01028230,"4,948",2,2,2,1,2,6,8,9
E01028231,E01028231,"4,938",2,2,2,1,2,3,6,8
E01028232,E01028232,"8,842",3,4,2,2,3,5,7,9
E01028233,E01028233,"5,763",2,3,2,1,2,2,10,4
E01028234,E01028234,"3,512",2,1,1,1,2,4,7,6
E01028235,E01028235,"27,125",9,10,8,6,5,8,9,7
E01028236,E01028236,"19,378",6,6,6,4,5,5,9,6
E01028237,E01028237,"17,911",6,6,5,4,3,6,10,9
E01028238,E01028238,"5,137",2,2,1,1,2,8,8,10
E01028239,E01028239,"12,845",4,5,4,3,3,5,6,8
E01028240,E01028240,"22,647",7,9,6,4,4,8,9,9
E01028241,E01033776,"29,250",9,9,8,7,7,8,8,10
E01028242,E01028242,"16,569",6,6,4,5,4,4,8,7
E01028243,E01028243,"14,001",5,5,4,3,2,6,9,8
E01028244,E01028244,"16,280",5,6,5,4,3,5,4,9
E01028245,E01028245,"4,454",2,2,2,1,2,5,5,9
E01028246,E01028246,"25,782",8,9,8,6,5,8,6,8
E01028247,E01028247,"2,243",1,1,1,1,1,2,6,3
E01028248,E01028248,"6,774",3,3,3,2,2,1,10,6
E01028249,E01028249,"10,009",4,4,3,3,2,6,8,6
E01028250,E01028250,"16,413",5,5,4,4,5,7,8,7
E01028251,E01028251,"24,273",8,10,7,7,5,10,3,9
E01028252,E01028252,"9,905",4,4,2,4,3,7,5,9
E01028253,E01028253,"24,106",8,9,7,6,5,8,5,9
E01028254,E01028254,"9,200",3,3,2,3,2,6,9,8
E01028255,E01028255,"21,812",7,9,6,9,5,3,4,9
E01028256,E01028256,256,1,1,1,1,1,1,2,9
E01028257,E01028257,"6,247",2,3,2,2,2,4,7,9
E01028258,E01028258,"7,690",3,3,2,2,2,4,6,10
E01028259,E01028259,"5,693",2,2,2,1,2,4,3,7
E01028260,E01028260,"10,137",4,5,3,2,3,5,5,7
E01028261,E01028261,"2,166",1,1,1,1,1,2,3,9
E01028262,E01028262,"23,017",8,9,6,5,5,8,8,8
E01028263,E01028263,154,1,1,1,1,1,1,2,9
E01028264,E01028264,"26,133",8,9,6,7,5,7,10,9
E01028267,E01028267,"5,550",2,2,2,1,2,4,6,8
E01028268,E01028268,"2,691",1,2,1,1,2,1,5,2
E01028269,E01028269,"5,067",2,3,2,1,2,2,9,2
E01028270,E01028270,"20,598",7,8,7,8,4,5,6,3
E01028271,E01028271,"5,234",2,2,2,1,3,2,7,6
E01028272,E01028272,"8,593",3,3,3,3,3,3,8,4
E01028273,E01028273,"17,503",6,5,5,5,4,4,7,8
E01028274,E01028274,"2,961",1,3,2,2,1,1,4,2
E01028275,E01028275,"2,835",1,1,2,1,2,2,6,7
E01028276,E01028276,36,1,1,1,1,1,1,6,6
E01028277,E01028277,"23,365",8,9,6,6,4,8,6,9
E01028278,E01028278,"10,453",4,3,3,3,2,5,9,9
E01028279,E01028279,"5,864",2,3,1,2,1,5,7,9
E01028280,E01028280,"4,346",2,2,2,1,1,6,6,8
E01028281,E01028281,"2,718",1,1,1,1,1,4,8,6
E01028282,E01028282,"5,741",2,3,2,1,1,5,4,8
E01028283,E01028283,"17,688",6,7,6,5,3,4,6,5
E01028284,E01028284,"4,231",2,3,2,2,1,1,8,2
E01028285,E01028285,"21,923",7,8,8,4,8,7,6,2
E01028286,E01028286,"13,925",5,5,3,4,4,7,6,8
E01028287,E01028287,"21,191",7,7,5,4,7,7,10,5
E01028288,E01028288,"25,998",8,7,6,7,8,10,7,7
E01028289,E01028289,"17,829",6,7,6,3,4,6,7,7
E01028290,E01028290,"17,872",6,5,4,4,6,7,9,9
E01028291,E01028291,"13,521",5,4,4,2,5,5,7,9
E01028292,E01028292,"29,065",9,10,10,8,9,8,2,9
E01028293,E01028293,"21,623",7,7,8,6,7,6,7,3
E01028294,E01028294,"12,725",4,4,4,4,4,4,10,3
E01028295,E01028295,"17,756",6,6,5,5,5,7,3,9
E01028296,E01028296,"10,379",4,4,2,3,2,6,10,8
E01028297,E01028297,"7,761",3,3,2,1,3,5,9,8
E01028298,E01028298,"18,557",6,6,4,5,5,6,10,7
E01028299,E01028299,"4,533",2,2,1,2,2,6,8,7
E01028300,E01028300,"5,403",2,2,1,1,2,5,9,8
E01028301,E01028301,"1,895",1,1,1,1,2,2,4,9
E01028302,E01028302,"12,305",4,5,3,2,3,4,8,9
E01028303,E01028303,"25,591",8,8,7,5,8,9,6,9
E01028304,E01028304,"5,159",2,2,3,1,2,8,3,8
E01028305,E01028305,"13,883",5,5,6,3,7,3,9,2
E01028306,E01028306,"9,321",3,4,3,1,4,4,5,5
E01028307,E01028307,"22,369",7,7,7,4,7,8,8,5
E01028308,E01028308,"19,236",6,6,5,5,8,3,10,5
E01028309,E01028309,"23,408",8,9,4,8,6,6,7,9
E01028310,E01028310,"7,303",3,3,3,2,4,2,8,3
E01028311,E01028311,"3,172",1,1,1,3,2,2,5,2
E01028312,E01028312,"18,610",6,9,8,9,10,10,1,1
E01028313,E01028313,"5,563",2,2,2,2,2,5,4,7
E01028314,E01033774,"16,698",6,6,5,4,6,8,3,7
E01028315,E01028315,"29,817",10,9,6,10,8,9,10,8
E01028316,E01028316,"15,701",5,6,4,4,4,7,5,7
E01028317,E01028317,"14,101",5,8,7,7,7,8,1,1
E01028318,E01028318,"3,789",2,2,2,1,2,3,8,7
E01028319,E01028319,"5,075",2,2,2,1,3,5,6,9
E01028320,E01028320,"2,266",1,1,1,1,2,3,6,6
E01028321,E01028321,"23,553",8,8,6,7,5,6,8,9
E01028322,E01028322,"17,153",6,6,4,4,5,6,5,9
E01028323,E01028323,"17,228",6,6,5,3,3,9,10,8
E01028325,E01028325,"18,802",6,9,8,8,7,10,1,4
E01028326,E01028326,"20,108",7,5,5,6,6,8,9,7
E01028327,E01028327,"24,751",8,7,7,6,7,8,6,7
E01028328,E01028328,"32,286",10,10,9,10,8,10,10,9
E01028329,E01028329,"23,774",8,10,9,9,9,8,1,4
E01028330,E01028330,"30,890",10,10,10,9,9,8,9,5
E01028331,E01028331,"15,121",5,7,7,5,4,3,2,4
E01028332,E01028332,"29,109",9,10,10,10,9,9,2,8
E01028333,E01028333,"16,301",5,5,5,4,7,5,8,3
E01028334,E01028334,"4,896",2,2,2,1,3,5,8,6
E01028335,E01028335,"12,208",4,5,3,5,6,2,9,3
E01028336,E01028336,"19,361",6,7,8,7,7,10,1,5
E01028337,E01028337,"24,272",8,10,9,9,9,9,1,4
E01028338,E01028338,"7,974",3,4,2,1,3,5,10,7
E01028339,E01028339,"8,685",3,3,3,1,3,6,4,7
E01028340,E01028340,"7,339",3,3,2,2,3,6,8,8
E01028341,E01033771,"12,278",4,6,3,4,2,7,3,7
E01028342,E01028342,"14,173",5,5,4,4,3,9,9,6
E01028343,E01028343,"10,252",4,4,2,2,3,6,9,10
E01028344,E01028344,"23,426",8,7,5,6,6,10,6,10
E01028345,E01028345,"30,747",10,9,8,9,9,10,8,7
E01028346,E01028346,"30,458",10,9,7,9,8,10,9,9
E01028347,E01028347,"32,398",10,10,10,10,9,10,8,7
E01028348,E01028348,"24,725",8,8,10,7,6,9,2,8
E01028349,E01028349,"15,485",5,7,6,7,7,5,2,1
E01028350,E01028350,"24,575",8,7,7,6,6,10,9,5
E01028351,E01028351,"27,767",9,10,9,10,9,6,3,6
E01028352,E01028352,"28,498",9,10,10,10,9,10,2,6
E01028353,E01028353,"22,409",7,7,7,7,9,9,2,7
E01028354,E01028354,"32,008",10,10,10,10,10,9,9,5
E01028355,E01028355,"28,764",9,8,7,10,8,8,10,6
E01028356,E01028356,"31,637",10,9,9,10,9,7,7,9
E01028357,E01028357,"32,335",10,10,10,9,10,9,7,9
E01028358,E01028358,"25,953",8,6,6,9,8,9,10,9
E01028359,E01028359,"32,573",10,9,10,10,10,9,9,10
E01028360,E01028360,"28,422",9,7,8,8,10,10,4,9
E01028361,E01028361,"31,656",10,9,9,10,9,10,6,10
E01028362,E01028362,"14,892",5,3,4,3,7,9,9,9
E01028363,E01028363,"32,765",10,10,10,10,10,8,10,9
E01028364,E01028364,"31,962",10,10,10,10,10,8,5,9
E01028365,E01028365,"32,047",10,9,10,10,10,7,9,7
E01028366,E01028366,"12,396",4,4,3,2,4,7,8,10
E01028367,E01028367,"26,521",9,8,7,5,8,6,10,10
E01028368,E01028368,"31,943",10,10,8,8,10,10,9,10
E01028369,E01028369,"16,021",5,4,4,2,6,9,7,10
E01028370,E01028370,"22,134",7,7,5,5,7,8,10,9
E01028371,E01028371,"25,703",8,8,8,7,7,10,3,8
E01028372,E01028372,"18,005",6,4,3,9,7,9,10,8
